"type","positie","resumptiepatroon","subj_sub","subj_main","verb_sub","verb_main","vframe_main","vframe_sub","tense_sub","tense_main","function","middenveld_1","ben_sub","word_sub","heb_sub","kan_sub","mag_sub","moet_sub","wil_sub","ga_sub","zal_sub","blijf_sub","kom_sub","laat_sub","word_main","kan_main","zal_main","ben_main","heb_main","ga_main","wil_main","blijf_main","moet_main","mag_main","_main","kom_main","hoef_main","laat_main","zin","remarks"
"v1-lex","P1","R","men","de resterende fiets","zaag_weg","breek","pc_pp(tot)","ninv(transitive_part_transitive(weg))","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men de bovenbuis uit een "" herenfiets "" wegzagen , dan breekt de resterende fiets gauw doormidden",
"v1-lex","P1","R","men","de meeste mensen","schrijf","begrijp","transitive","transitive","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men deze allemaal op B1 niveau schrijven dan kunnen de meeste mensen deze wel begrijpen",
"v1-lex","P1","R","men","de buis","gebruik","breek","als_pred_np","transitive","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men deze niet gebruiken dan breekt de buis",
"v1-lex","P1","R","men","men","probeer","relateer","pc_pp(in)","transitive","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Zou men dit proberen in Westerse muziek , dan zou men bijvoorbeeld een sfeer of stemming willen relateren aan majeur en mineur modes",
"v1-lex","P1","R","men","de risicos ten aanzien van weersverslechtering zoals regen en hagel  maar ook ziekten zoals rot en schimmel","stel_uit","neem_toe","intransitive","ninv(transitive_part_transitive(uit))","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men dit uitstellen dan nemen de risico's ten aanzien van weersverslechtering zoals regen en hagel , maar ook ziekten zoals rot en schimmel toe",
"v1-lex","P1","R","men","Mathilde afzakken tot die status van  oneerbaarheid","verklaar","zak_af","pc_pp(met)","pred_np","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zou men dus het huwelijk van Otto en Ermgard nietig verklaren , dan zou Mathilde afzakken tot die status van "" oneerbaarheid "" , wat haar diskwalificeerde om ooit nog koningin te kunnen worden",
"v1-lex","P1","R","men","het opschrift op de kiesschijf","gebruik","verander","fixed([[ten_deel]_dat]_no_passive)","transitive","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Zou men een afwijkend telefoontoestel in een ander land gebruiken , dan hoeft alleen maar het opschrift op de kiesschijf veranderd worden",
"v1-wil","P1","R","men","een spanning van 1000 V","laad_op","ben","ninv(so_pp_np_part_so_pp_np(toe))","ninv(transitive_part_transitive(op))","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men een condensator van 1000 F willen opladen tot 1 C , dan is daarvoor een spanning van 1000 V nodig",
"v1-wil","P1","R","men","een spanning van 1 V","laad_op","ben","copula","ninv(transitive_part_transitive(op))","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men een condensator van 1000 F willen opladen tot 1 mC , dan is daarvoor een spanning van 1 V nodig",
"v1-lex","P1","R","men","men","projecteer","zie","transitive","np_pc_pp(op)","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men een constant , niet-bewegend beeld op het netvlies projecteren , dan ziet men al heel gauw niets meer",
"v1-lex","P1","R","men","de lijnen","kies","word","transitive","transitive","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men een factor 3 kiezen , dan worden bijvoorbeeld in het eerste raster de lijnen 1 , 4 , 7 enzovoort",
"v1-wil","P1","R","men","de naam  Geosternbergia","maak","ben","ld_dir","transitive","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men een geslachtsonderscheid willen maken , zoals Kellner doet , dan is de naam "" Geosternbergia "" de geldige voor de oudere vorm",
"v1-lex","P1","R","men","hij","vraag","vertel","ninv(transitive_part_transitive(op))","so_np_pc_pp(naar)","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zou men een Griek naar Demeter vragen , dan zou hij vertellen over het bekende verhaal van haar verdriet over Persephone , die geschaakt was door Hades",
"v1-lex","P1","R","men","de aders","leg","maak","ld_pp","ap_pred_np","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Zou men een kabel met veel aders andersom leggen , dan moeten de aders bij de aansluiting gecompliceerde kruisingen maken",
"v1-lex","P1","R","men","fouten van meer dan 10 meter","houd","ben","copula","fixed([{[acc(rekening)_pc(met)]}]_norm_passive)","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men geen rekening houden met de afwijkingen , dan zijn fouten van meer dan 10 meter het gevolg",
"v1-lex","P1","R","men","het lichaam","pers_samen","heb","ninv(intransitive_part_intransitive(op))","ninv(transitive_part_transitive(samen))","verl","tgw","voorwaardelijk","subj",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men het hemellichaam echter zover kunnen samenpersen dat al zijn massa binnen zijn Schwarzschildstraal valt dan heeft het lichaam wel een waarnemingshorizon",
"v1-wil","P1","R","men","dat","breng_onder","ben","part_ld_pp(terecht)","ninv(np_ld_pp_part_np_ld_pp(onder))","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Zou men het willen onderbrengen onder n noemer , dan zou dat zoiets kunnen zijn als  christelijk bestaan",
"v1-lex","P1","R","men","dat","schrijf","word","transitive_ndev","intransitive","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men in een programmeertaal '35 ' schrijven , dan wordt dat decimaal",
"v1-lex","P1","R","men","de band","corrigeer","heb","transitive","transitive","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zou men meteen na de rit de bandenspanning corrigeren door er wat lucht uit te laten lopen , dan zou de band na afkoeling juist een "" te lage "" druk hebben",
"v1-lex","P1","R","men","slechte gevoelens","probeer","neem_in","intransitive","vp","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zou men proberen om de gevoelens uit te drijven , dan zouden slechte gevoelens de plaats van de goede gevoelens innemen",
"v1-lex","P1","R","men","de fout","schrijf","ben","nonp_pred_np_ndev","sbar","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men schrijven dat de afstand 176 km is , zonder dat de fout wordt vermeld , dan is de fout kennelijk 0,5 km.",
"v1-lex","P1","R","men","de bedoeling","spreek","ben","transitive_ndev_ndev","pc_pp(van)","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zou men van linkerriem en rechterriem spreken , dan zou de bedoeling niet duidelijk zijn",
"v1-lex","P1","R","men","men","baseer","verwacht","intransitive","refl_pc_pp(op)","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zou men zich hier op baseren , dan zou men verwachten dat de gemiddelde baansnelheid van een object op een bepaalde afstand van het grootste deel van de massadistributie omgekeerd evenredig zou afnemen met de vierkantswortel van de straal van de baan ( de gestippelde lijn in fig. 1",
"v1-lex","P1","R","men","we","limiteren","heb","copula","transitive","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zou men zich limiteren tot de verzameling van gevallen , dan hebben we het namelijk in feite weer over een vorm van deductie",
"v1-lex","P1","R","niemand","helemaal geen treinen","koop","rijd","part_pc_pp(in_tegen)","transitive","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Zou niemand een kaartje kopen , dan kunnen er immers helemaal geen treinen meer rijden",
"v1-lex","P1","R","NMI","een actieve NMI-ingang","ben","leid","copula","copula","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zou NMI niveaugevoelig zijn , dan zou een actieve NMI-ingang voortdurend tot interrupts leiden , zodat de microprocessor niet meer toekomt aan het afhandelen van de interrupts",
"v1-lex","P1","R","artikel 7 Verdrag","de winst die met de exploitatie van de rederij samenhangt in beginsel","ben","belast","ninv(transitive_part_transitive(af))","copula","verl","verl","voorwaardelijk","adjunct",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Zou op deze casus artikel 7 Verdrag in plaats van artikel 8 Verdrag van toepassing zijn , dan zou de winst die met de exploitatie van de rederij samenhangt in beginsel volledig in Nederland belast mogen worden omdat de besloten vennootschap in Nederland gevestigd is",
"v1-lex","P1","R","Spijkers","de staatssecretaris","doe","gebruik","transitive","transitive_ndev","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zou Spijkers dat toch doen , dan zou de staatssecretaris dat als "" een dodelijk wapen "" tegen Spijkers gebruiken",
"v1-lex","P1","R","ze","dat gelijk","bezit","verander","transitive","transitive","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"zou ze wel brood bezitten dan zou dat gelijk in steen veranderen",
"v1-lex","P1","R","Zeger","het","kom_om","gebeur","ninv(transitive,part_transitive(neer))","ninv(intransitive_part_intransitive(om))","verl","verl","voorwaardelijk","subj",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Zou Zeger niet in deze strijd omgekomen zijn , dan zou het mogelijk later gebeurd zijn",
"v1-lex","P1","R","zetten","een spel","verplicht","eindig","refl_ld_pp","transitive","verl","verl","voorwaardelijk","subj",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zou zetten niet verplicht zijn , dan zou een spel vaak met remise eindigen",
"v1-lex","P1","R","zijn  claim  van minstens 61 moorden","Aleksandr Pitsjoesjkin de twijfelachtige  eer  ten deel vallen om als seriemoordenaar met het hoogste aantal slachtoffers ooit de Russische geschiedenis in te gaan","klop","val","ninv(ld_er_transitive,part_ld_er_transitive(uit))","intransitive","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zou zijn ' claim ' van minstens 61 moorden kloppen , dan zou Aleksandr Pitsjoesjkin de twijfelachtige ' eer ' ten deel vallen om als seriemoordenaar met het hoogste aantal slachtoffers ooit de Russische geschiedenis in te gaan",
"v1-lex","P1","R","meer zetels moeten worden toegewezen dan er kandidaten zijn","de zetels die  te veel  zijn","wijs_toe","wijs_toe","intransitive","ninv(so_pp_np_part_so_pp_np(toe))","verl","tgw","voorwaardelijk","subj",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zouden aan een lijst meer zetels moeten worden toegewezen dan er kandidaten zijn , dan worden de zetels die ' te veel ' zijn door voortgezette toepassing van het stelsel van grootste gemiddelden aan een andere lijst toegewezen",
"v1-lex","P1","R","alle klinkertekens e.d.","de tekst","codeer","word","ninv(refl,part_refl(voor))","transitive","verl","tgw","voorwaardelijk","subj",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zouden alle klinkertekens e.d. wel gecodeerd worden dan wordt de tekst soms slecht leesbaar",
"v1-lex","P1","R","de banen","dit","lig","vergroot","copula","ld_pp","verl","verl","voorwaardelijk","subj",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Zouden de banen verder van elkaar hebben gelegen , dan had dit de capaciteit van de luchthaven vergroot",
"v1-lex","P1","R","de geallieerden","de slag","krijg","verlies","intransitive","transitive","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Zouden de geallieerden vaste voet aan wal krijgen , dan was de slag volgens hem verloren voor Duitsland",
"v1-lex","P1","R","de haken","het deeg","plaats","kruip","copula","transitive","verl","tgw","voorwaardelijk","subj",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zouden de haken andersom worden geplaatst , dan "" kruipt "" het deeg langs de haken omhoog",
"v1-lex","P1","R","de larven","ze","blijf","eet_op","copula","pc_pp(bij)","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zouden de larven bij elkaar blijven dan zouden ze elkaar waarschijnlijk binnen korte tijd opeten",
"v1-lex","P1","R","de panlatten","dit","spijker","sta","transitive","np_ld_pp","verl","verl","voorwaardelijk","subj",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Zouden de panlatten rechtstreeks op het dakbeschot gespijkerd zijn , dan zou bij mogelijk doorslaand regenwater , dit boven de latten op het dakbeschot blijven staan",
"v1-lex","P1","R","de puntentellingen","Senna","ben","ben","copula","copula","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"zouden de puntentellingen gelijk zijn dan was Senna de betere",
"v1-lex","P1","R","de rails en het wiel","dit rolgeluid","ben","treed_op","copula","copula","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zouden de rails en het wiel volkomen glad zijn , dan zou dit rolgeluid niet optreden",
"v1-lex","P1","R","de twee linker stroken","tweemaal zo veel voertuigen terecht als op de rechter strook","rits","kom_terecht","copula","intransitive","verl","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zouden de twee linker stroken ' normaal ' ritsen , dan komen op de middelste strook ( later de linker strook ) tweemaal zo veel voertuigen terecht als op de rechter strook",
"v1-lex","P1","R","mr vliegtuigen","dit","laat_toe","heb","intransitive","ninv(transitive_part_transitive(toe))","verl","verl","voorwaardelijk","subj",0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Zouden er mr vliegtuigen toegelaten worden , dan zou dit gevolgen kunnen hebben voor de veiligheid , maar vooral ook voor de efficintie doordat er vertragingen ontstaan",
"v1-lex","P1","R","testpsychologen","ze","test","hanteer","intransitive","transitive","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zouden testpsychologen ondernemerschap testen dan zouden ze wederom een normaalverdeling hanteren om een hoge mate van ondernemerschap te onderscheiden van een gemiddelde of lage mate van ondernemerschap",
"v1-lex","P1","R","we","een onoverzichtelijke wirwar","verbind","ontsta","copula","transitive","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zouden we alle vergelijkbare elementen verbinden , dan zou door de veelheid van lijnen vaak een onoverzichtelijke wirwar ontstaan",
"v1-lex","P1","R","we","bovenstaande mengingen","neem_aan","moet","transitive","ninv(sbar_part_sbar(aan))","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zouden we echter aannemen dat de elementaire kleuren simpelweg samenvallen met de drie subtractieve primaire kleuren dan zouden bovenstaande mengingen ons logisch , weinig opzienbarend en begrijpbaar moeten",
"v1-lex","P1","R","we","we","zie","zie","ninv(intransitive,part_intransitive(uit))","als_pred_np","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zouden we M27 net zo zien als M57 , dan zouden we waarschijnlijk een symmetrische ring zien",
"v1-lex","P1","R","ze","dat","voer_uit","kan","intransitive","ninv(transitive_part_transitive(uit))","verl","verl","voorwaardelijk","subj",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zouden ze echter onverhoopt toch uitgevoerd moeten worden dan kon dat alleen door steeds de meest gunstige verhoudingen te scheppen , via een strakke planning zonder iets aan het toeval over te laten",
"v1-lex","P1","R","ze","dit","slaag","ben","transitive","er_pp_vp(in)","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zouden ze er echter in slagen om de vallei te blokkeren voor de Zuidelijken , dan zou dit een flinke streep door de Zuidelijke rekening zijn",
"v1-lex","P1","R","ze","dit","begraaf","ga_in","ninv(intransitive,part_intransitive(aan))","transitive","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zouden ze hem binnen de kerk , dus officieel , begraven dan ging dit tegen Kierkegaards veel gemaakte kritiek tegen deze bezigheden in",
"v1-lex","P1","R","ze","de kans groot dat ze aangevallen en vermoord werden door de Japanners","ontdek","ben","copula","transitive","verl","verl","voorwaardelijk","subj",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zouden ze ontdekt zijn , dan was de kans groot dat ze aangevallen en vermoord werden door de Japanners",
"v1-lex","P1","R","ze","ze","kom_vrij","breek_af","intransitive","ninv(intransitive_part_intransitive(vrij))","verl","verl","voorwaardelijk","subj",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zouden ze vrijkomen in het cytoplasma , dan zouden ze de cel zelf afbreken , met vaak de celdood tot gevolg",
"v1-lex","P1","R","de zwemmer","de vereniging","zwem","krijg","copula","intransitive","tgw","tgw","voorwaardelijk","subj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Zwemt de zwemmer langzamer dan de richttijden dan zal de vereniging meer punten krijgen",
"v1-mocht","PL","NA","Amin","die","achterhaal","beteken","transitive_ndev","transitive","verl","None","voorwaardelijk","subj",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"die zijn dood kunnen betekenen , mocht Amin dit achterhalen",
"v1-mocht","PL","NA","andersgezinden","None","zet_neer","sta_toe","intransitive","ninv(transitive,part_transitive(toe))","verl","None","voorwaardelijk","subj",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"het wettelijk niet toegestaan was , mochten andersgezinden alleen laagbouw neerzetten",
"v1-mocht","PL","NA","Banks","hij","voeg","verlaat","intransitive","obj_control(pass_te)","verl","verl","voorwaardelijk","subj",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Van Johnson kreeg hij echter te horen dat hij zelf de vallei moest verlaten om Richmond te beschermen mocht Banks zich bij Mcdowell voegen in Fredericksburg",
"v1-mocht","PL","NA","brand","Dit","breek_uit","ben","ninv(transitive,part_transitive(aan))","intransitive","verl","tgw","voorwaardelijk","subj",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dit is ter voorkoming van het afbranden van de gehele boerderij , mocht er brand uitbreken bij de oven",
"v1-mocht","PL","NA","Butters","Kyle","kan","vertel","ap_copula","np_sbar","verl","tgw","voorwaardelijk","subj",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uiteindelijk vertelt Kyle hem dat hij meemag , mocht Butters om een of andere reden niet kunnen",
"v1-mocht","PL","NA","calamiteiten","None","doe_voor","uit","part_transitive(lastig)","np_pc_pp(over)","tgw","None","voorwaardelijk","refl",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vanwege de vele werkzaamheden zijn er zorgen geuit over de veiligheid van de toeschouwers mogen er zich calamiteiten voordoen",
"v1-mocht","PL","NA","Cloverfield","None","ben","start","transitive","transitive","verl","None","voorwaardelijk","subj",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"de productie dus niet overhaast gestart zou worden mocht Cloverfield een succes zijn",
"v1-mocht","PL","NA","dat project","De eerste specificaties","misluk","voorzie","ninv(intransitive,part_intransitive(op))","pc_pp(in)","verl","None","voorwaardelijk","subj",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"De eerste specificaties voorzagen nog in het aanbrengen van een volledige bewapening zodat het voertuig meteen als alternatief zou kunnen dienen voor de Mark VIII , mocht dat project mislukken",
"v1-mocht","PL","NA","dat","een mogelijkheid om goederentreinen te laten wachten  zodat treinen elkaar kunnen inhalen","ben","ben","intransitive","intransitive","verl","tgw","voorwaardelijk","subj",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Op het station is er een mogelijkheid om goederentreinen te laten wachten , zodat treinen elkaar kunnen inhalen , mocht dat nodig zijn",
